player,salary,season_start,season_end,tm,year_cap,percent_of_cap,age,team,league,pos,g,gs,mp,fgm,fga,fg_perc,3pm,3pa,3p_perc,2pm,2pa,2p_perc,efg,ftm,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perv,usg_perc,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp
Jayson Williams,2250000,1996,1997,NJN,24363000,0.092353158,28,NJN,NBA,PF,41,40,34.9,5.4,13.2,0.409,0,0.1,0,5.4,13.1,0.412,0.409,2.6,4.5,0.59,5.9,7.6,13.5,1.2,0.6,0.9,2,3.9,13.4,15,0.443,0.007,0.339,17.3,25,20.9,5.9,0.9,1.9,11.7,20.9,0.4,1.3,1.7,0.057,-2.1,-0.9,-3,0
Jayson Williams,2500000,1997,1998,NJN,26900000,0.092936803,29,NJN,NBA,C,65,65,36,4.9,9.9,0.498,0,0.1,0,4.9,9.9,0.501,0.498,3,4.5,0.666,6.8,6.8,13.6,1,0.7,0.8,1.5,3.6,12.9,18.7,0.541,0.006,0.454,20.5,23.2,21.8,4.5,1,1.5,10.9,16.1,6.1,2.3,8.4,0.172,2.3,-0.2,2.1,0.8
Jayson Williams,11000000,1998,1999,NJN,30000000,0.366666667,30,NJN,NBA,C,30,30,34,3.2,7.3,0.445,0,0.1,0,3.2,7.2,0.449,0.445,1.6,2.8,0.565,4.9,7.1,12,1.1,0.8,2,1.5,4.2,8.1,14.5,0.474,0.009,0.39,15.1,24.4,19.5,5.3,1.2,4.3,15.3,13,0.9,1.3,2.2,0.102,-1.7,2.4,0.7,0
Jeff Adrien,342666,2010,2011,GSW,58044000,0.005903556,24,GSW,NBA,PF,23,0,8.5,1,2.3,0.426,0,0,0,1,2.3,0.426,0.426,0.5,0.8,0.579,1,1.5,2.5,0.4,0.2,0.2,0.4,1.2,2.5,11.3,0.457,0,0.352,13,20.7,16.8,7.3,1,1.9,12.6,16.1,0.1,0.1,0.2,0.051,-3.9,-1.2,-5.1,-0.2
Jeff Adrien,270427,2011,2012,HOU,58044000,0.004659,25,HOU,NBA,PF,8,0,7.9,0.9,2,0.438,0,0,0,0.9,2,0.438,0.438,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0,0.3,0.3,1.6,2.6,11.2,0.493,0,0.75,9.1,31.6,20.3,2.4,0,2.4,8.6,16.8,0.1,0.1,0.1,0.106,-5.4,-2.3,-7.7,0.9
Jeff Adrien,981084,2014,2015,HOU,63065000,0.015556711,28,MIN,NBA,PF,17,0,12.6,1.1,2.6,0.432,0,0,0,1.1,2.6,0.432,0.432,1.3,2.2,0.579,1.4,3.2,4.5,0.9,0.2,0.5,0.5,1.8,3.5,14.2,0.494,0,0.864,11.9,29.6,20.5,10.5,0.9,3.3,12.9,14.3,0.2,0.2,0.4,0.087,-2.7,0.5,-2.2,-0.6
Jeff Ayres,1750000,2013,2014,SAS,58679000,0.029823276,26,SAS,NBA,PF,73,10,13,1.4,2.4,0.58,0,0,0,1.4,2.4,0.58,0.58,0.5,0.8,0.691,1.2,2.3,3.5,0.8,0.2,0.3,0.9,2,3.3,11.1,0.605,0,0.316,11,19.2,15.3,8.6,0.7,1.9,24.1,12.4,1,1.4,2.4,0.121,-1.6,2.1,0.5,0.8
Jeff Ayres,1828750,2014,2015,SAS,63065000,0.028997859,27,SAS,NBA,PF,51,0,7.5,1.1,1.9,0.579,0,0,0,1.1,1.9,0.579,0.579,0.5,0.7,0.75,0.7,1.6,2.3,0.3,0.2,0.2,0.5,1.2,2.7,14.4,0.618,0,0.379,11.2,23.3,17.3,5.5,1.1,1.6,19,16.3,0.6,0.6,1.2,0.147,-2.1,0.4,-1.7,0.5
Jeff Ayres,317232,2015,2016,LAC,70000000,0.004531886,28,LAC,NBA,C,17,0,6.3,0.7,1.4,0.522,0,0.1,0,0.7,1.3,0.545,0.522,0.4,0.4,1,0.2,1.1,1.3,0.3,0,0.2,0.4,1.1,1.8,8.3,0.585,0.043,0.261,4.1,18.1,11.2,6.9,0,2.2,19,13.4,0.1,0.1,0.2,0.077,-4.7,0.1,-4.6,-1
Jeff Foote,225341,2011,2012,NOH,58044000,0.003882245,24,NOH,NBA,C,4,0,9.8,0.5,1.5,0.333,0,0,0,0.5,1.5,0.333,0.333,0,0,0,0.3,1.3,1.5,0,0,0.3,0.5,1.3,1,-0.9,0.333,0,0,3.1,15,9.2,0,0,2.1,25,9.7,-0.1,0,-0.1,-0.079,-9.9,-2,-12,-0.5
Jeff Foster,922080,2000,2001,IND,35500000,0.025974085,24,IND,NBA,C,71,9,16.2,1.4,3,0.469,0,0.1,0.286,1.4,2.9,0.476,0.474,0.7,1.3,0.516,2,3.5,5.5,0.5,0.5,0.4,0.7,2.1,3.5,12.5,0.492,0.033,0.427,14.6,23.4,19.1,4.6,1.8,1.7,17,12.4,0.8,1.9,2.7,0.113,-2.5,1.1,-1.4,1.2
Jeff Foster,986400,2001,2002,IND,42500000,0.023209412,25,IND,NBA,C,82,48,21.8,2.2,4.8,0.449,0,0.2,0.133,2.1,4.6,0.462,0.452,1.4,2.2,0.61,2.5,4.3,6.8,0.9,0.9,0.5,1,2.8,5.7,12.9,0.493,0.038,0.462,13.3,21.6,17.6,6.1,2.1,1.5,14.3,14,1.5,2.7,4.2,0.113,-1.5,1.7,0.2,1.1
Jeff Foster,1571335,2002,2003,IND,40271000,0.039019021,26,IND,NBA,C,77,2,10.4,0.8,2.3,0.36,0,0,0,0.8,2.3,0.364,0.36,0.4,0.8,0.54,1.5,2.1,3.6,0.7,0.4,0.3,0.4,1.3,2.1,12,0.394,0.011,0.354,16.9,22,19.5,9.8,1.8,1.9,14.2,13.5,0.2,1.4,1.6,0.098,-2.5,2,-0.5,0.5
Jeff Foster,4000000,2003,2004,IND,43840000,0.091240876,27,IND,NBA,C,82,79,23.9,2.4,4.4,0.544,0,0,0,2.4,4.4,0.55,0.544,1.3,1.9,0.669,3,4.4,7.4,0.8,0.9,0.3,0.7,2.3,6.1,16.2,0.578,0.011,0.425,14.8,22,18.4,5.5,2,1.1,12.3,11.8,4.4,3.8,8.3,0.202,0.7,2.4,3.1,0.4
Jeff Foster,4500000,2004,2005,IND,43870000,0.102575792,28,IND,NBA,C,61,43,26.1,2.8,5.3,0.519,0,0.1,0,2.8,5.2,0.527,0.519,1.5,2.3,0.634,3.4,5.7,9,0.7,0.8,0.2,0.9,3,7,15.4,0.551,0.015,0.438,15.6,25.4,20.6,4.8,1.6,0.6,12.5,13.3,2.9,2.5,5.4,0.162,-0.4,0.9,0.6,-0.2
Jeff Foster,5000000,2005,2006,IND,49500000,0.101010101,29,IND,NBA,C,63,37,25.1,2.2,4,0.552,0,0.1,0,2.2,3.9,0.561,0.552,1.5,2.5,0.604,3.6,5.6,9.1,0.8,0.7,0.4,1,3,5.9,15.1,0.581,0.016,0.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,2.8,2.9,5.7,0.174,-0.3,2.3,2,0
Jeff Foster,5500000,2007,2008,IND,55630000,0.098867518,31,IND,NBA,C,77,52,24.5,2.7,4.8,0.55,0,0,0,2.7,4.8,0.554,0.55,1.1,1.9,0.593,3.4,5.2,8.7,1.7,0.7,0.4,0.8,2.9,6.4,15.7,0.568,0.008,0.389,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,4,2.4,6.5,0.165,0.3,2.2,2.5,0.6
Jeff Foster,5500000,2008,2009,IND,58680000,0.093728698,32,IND,NBA,C,74,26,24.7,2.4,4.8,0.501,0,0.1,0.286,2.4,4.7,0.506,0.504,1.3,2,0.658,2.9,4,6.9,1.8,0.7,0.7,1.2,3.1,6.1,13,0.542,0.02,0.414,12.8,17.8,15.3,9.9,1.4,2,17.4,12,2.3,1.9,4.2,0.111,-0.5,2.1,1.6,2.9
Jeff Foster,6077500,2009,2010,IND,57700000,0.105329289,33,IND,NBA,C,16,3,15.9,1.4,2.9,0.478,0,0.1,0,1.4,2.8,0.489,0.478,0.3,0.6,0.556,2.1,2.9,5.1,1.3,0.2,0.3,0.9,2.8,3.1,9.6,0.49,0.022,0.196,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,0.2,0.3,0.4,0.085,-2.6,1.3,-1.3,5
Jeff Foster,6655000,2010,2011,IND,58044000,0.1146544,34,IND,NBA,C,56,3,16.8,1.4,3,0.479,0,0.1,0,1.4,2.9,0.488,0.479,0.5,0.9,0.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3,14.3,0.497,0.018,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,1.6,1.4,3,0.152,-0.2,2.3,2.1,4.9
Jeff Foster,3000000,2011,2012,IND,58044000,0.051684929,35,IND,NBA,C,11,0,12.8,0.8,1.6,0.5,0.1,0.1,1,0.7,1.5,0.471,0.528,0.5,0.8,0.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.4,2.3,11.1,0.569,0.056,0.5,14.5,19,16.7,4.2,3,0.6,24.2,9.3,0.2,0.2,0.4,0.134,-0.6,1.7,1.1,0
Jeff Grayer,605000,1990,1991,MIL,11871000,0.050964535,25,MIL,NBA,SG,82,7,17.3,2.6,5.9,0.433,0,0,0,2.6,5.9,0.436,0.433,1.2,1.8,0.687,1.4,1.6,3,1.5,0.6,0.1,1,1.2,6.4,11.8,0.474,0.006,0.303,9.1,11.5,10.3,12.5,1.7,0.4,13.5,19.2,0.3,1.2,1.5,0.049,-2,-0.5,-2.5,0.5
Jeff Grayer,950000,1991,1992,MIL,12500000,0.076,26,MIL,NBA,SG,82,11,20.2,3.8,8.4,0.448,0.2,0.8,0.288,3.5,7.6,0.465,0.462,1.2,1.9,0.667,1.6,1.6,3.1,1.8,0.8,0.2,1.3,1.7,9,13.3,0.489,0.096,0.222,8.5,9.2,8.9,13.9,1.9,0.5,12.2,21.7,1,0.8,1.8,0.052,-0.4,-1.3,-1.7,0.2
Jeff Grayer,550000,1992,1993,GSW,14000000,0.039285714,27,GSW,NBA,SG,48,12,21.4,3.4,7.4,0.467,0,0.3,0.143,3.4,7.1,0.481,0.47,1.9,2.8,0.669,1.5,1.8,3.3,1.5,0.6,0.2,1.1,2.5,8.8,12,0.512,0.04,0.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,0.9,0.5,1.5,0.069,-0.9,-1.2,-2.1,0.1
Jeff Grayer,715000,1993,1994,GSW,15175000,0.047116969,28,GSW,NBA,SG,67,4,16.4,2.9,5.4,0.526,0,0.2,0.167,2.8,5.2,0.538,0.529,1.1,1.8,0.602,1.1,1.7,2.9,0.9,0.5,0.2,0.9,1.5,6.8,13.2,0.548,0.033,0.325,7.6,11.2,9.4,7.9,1.5,0.7,13.2,18,1.2,0.8,1.9,0.085,-1.1,-1.4,-2.5,0.6
Jeff Green,3058200,2007,2008,OKC,55630000,0.054973935,21,SEA,NBA,SF,80,52,28.2,4,9.4,0.427,0.3,1,0.276,3.7,8.4,0.444,0.441,2.2,3,0.744,1.3,3.5,4.7,1.5,0.6,0.6,2,2.5,10.5,9.8,0.491,0.101,0.318,4.9,13.4,9.2,8.2,1,1.6,15.6,19.4,-1.3,1.5,0.2,0.003,-3.3,0.1,-3.2,1.6
Jeff Green,3287640,2008,2009,OKC,58680000,0.056026585,22,OKC,NBA,PF,78,78,36.8,6.1,13.7,0.446,1.2,3.2,0.389,4.9,10.5,0.463,0.491,3.1,3.9,0.788,1.5,5.1,6.7,2,1,0.4,2.2,2.6,16.5,13.9,0.536,0.231,0.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,1.8,2.4,4.2,0.07,-0.5,-0.4,-0.8,1
Jeff Green,3516960,2009,2010,OKC,57700000,0.060952513,23,OKC,NBA,PF,82,82,37.1,5.9,13,0.453,1.3,3.8,0.333,4.6,9.2,0.503,0.502,2,2.7,0.74,1.4,4.6,6,1.6,1.3,0.9,1.6,2.7,15.1,13.8,0.53,0.292,0.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,2.5,4.2,6.6,0.105,0,1.1,1.1,1.3
Jeff Green,4455988,2010,2011,BOS,58044000,0.076769141,24,TOT,NBA,PF-SF,75,51,32.4,4.9,10.9,0.449,0.9,2.8,0.303,4.1,8.1,0.499,0.488,2.6,3.3,0.811,1,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3,12.9,0.538,0.257,0.298,3.7,13.5,8.8,7.2,1.1,1.1,9.6,19.5,2.4,2.4,4.8,0.095,-0.4,-0.4,-0.8,0
Jeff Green,8965000,2013,2014,BOS,58679000,0.152780381,27,BOS,NBA,SF,82,82,34.2,5.9,14.3,0.412,1.6,4.8,0.341,4.2,9.5,0.448,0.469,3.5,4.3,0.795,0.7,4,4.6,1.7,0.7,0.6,2,2.2,16.9,13.1,0.52,0.338,0.304,2.1,13.6,7.7,8.4,1,1.3,11.1,23.6,1.3,2,3.3,0.057,-0.7,-1.3,-2.1,0.3
Jeff Green,9445000,2014,2015,MEM,63065000,0.149766114,28,TOT,NBA,SF,78,70,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9,21.9,2.7,2.4,5.2,0.101,0.1,-0.8,-0.7,-0.3
Jeff Green,9200000,2015,2016,LAC,70000000,0.131428571,29,TOT,NBA,SF,80,41,28.2,4.4,10.3,0.43,0.8,2.7,0.315,3.6,7.6,0.47,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,13,0.51,0.258,0.267,3.6,13.3,8.3,10,1.3,1.5,9.2,20.2,1.3,1.7,3.1,0.065,-1,-0.7,-1.7,-0.2
Jeff Green,15000000,2016,2017,ORL,94143000,0.15933208,30,ORL,NBA,SF,69,11,22.2,3.2,8.1,0.394,0.8,2.8,0.275,2.4,5.3,0.458,0.442,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,10.5,0.505,0.346,0.301,2.7,12.7,7.5,8,1.2,0.7,10.6,20.3,-0.2,0.9,0.8,0.024,-2.8,-1.7,-4.5,-0.1
Jeff Green,2116955,2017,2018,CLE,99093000,0.021363315,31,CLE,NBA,PF,78,13,23.4,3.8,7.9,0.477,0.7,2.2,0.312,3.1,5.7,0.54,0.52,2.6,3,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1,1.9,10.8,14.8,0.587,0.275,0.379,3.7,11.2,7.6,8,1.1,1.6,9.4,19.3,3.1,0.8,3.9,0.103,-0.2,-1.7,-1.9,1
Jeff Hornacek,1100000,1990,1991,PHO,11871000,0.092662792,27,PHO,NBA,SG,80,77,34.2,6.8,13.1,0.518,0.8,1.8,0.418,6,11.3,0.534,0.547,2.5,2.8,0.897,0.9,3.1,4,5.1,1.4,0.2,1.6,2.3,16.9,17.8,0.587,0.139,0.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,6.9,2.8,9.7,0.171,3.6,0.1,3.7,3.1
Jeff Hornacek,1428000,1991,1992,PHO,12500000,0.11424,28,PHO,NBA,SG,81,81,38,7.8,15.3,0.512,1,2.3,0.439,6.8,13,0.525,0.546,3.4,3.9,0.886,1.3,3.7,5,5.1,2,0.4,2.1,2.7,20.1,18.9,0.592,0.152,0.254,4,10.3,7.3,19.3,2.5,0.6,11,20.9,7.8,3.8,11.6,0.181,4.1,1,5.1,8.8
Jeff Hornacek,1646000,1992,1993,PHI,14000000,0.117571429,29,PHI,NBA,PG,79,78,36.2,7.4,15.7,0.47,1.2,3.2,0.39,6.1,12.5,0.49,0.509,3.2,3.7,0.865,1.1,3.3,4.3,6.9,1.7,0.3,2.8,2.6,19.1,18.2,0.553,0.201,0.233,3.2,9.7,6.5,31.6,2.2,0.4,14,23.5,4.5,1.8,6.3,0.106,3.3,-1,2.3,9.5
Jeff Hornacek,1946000,1993,1994,PHI,15175000,0.128237232,30,TOT,NBA,SG,80,62,35.3,5.9,12.6,0.47,0.9,2.6,0.337,5,10,0.505,0.505,3.3,3.7,0.878,0.8,2.7,3.5,5.2,1.6,0.2,2.1,2.3,15.9,16.7,0.562,0.207,0.295,2.4,8.6,5.5,23.9,2.3,0.3,13.1,20.2,5.1,1.8,6.9,0.117,2.3,-0.8,1.5,7.6
Jeff Hornacek,2121400,1994,1995,UTA,15964000,0.132886495,31,UTA,NBA,SG,81,81,33.3,6,11.6,0.514,1.1,2.7,0.406,4.9,8.9,0.547,0.562,3.5,4,0.882,0.7,1.9,2.6,4.3,1.6,0.2,1.8,2.2,16.5,18.6,0.62,0.234,0.344,2.6,6.9,4.9,20.1,2.5,0.5,11.8,20.6,7.2,2.9,10.1,0.179,4.4,0.1,4.5,10.1
Jeff Hornacek,2121000,1995,1996,UTA,23000000,0.092217391,32,UTA,NBA,SG,82,59,31.6,5.4,10.7,0.502,1.3,2.7,0.466,4.1,8,0.514,0.561,3.2,3.5,0.893,0.8,1.8,2.5,4.1,1.3,0.2,1.5,2.1,15.2,19.1,0.619,0.253,0.33,3,6.8,5,21.2,2.2,0.6,11.2,20.1,7.9,2.4,10.2,0.19,4.7,-0.3,4.3,11.6
Jeff Hornacek,2396000,1996,1997,UTA,24363000,0.098345852,33,UTA,NBA,SG,82,82,31.6,5,10.4,0.482,0.9,2.4,0.369,4.2,8.1,0.516,0.525,3.6,4,0.899,0.7,2.2,2.9,4.4,1.5,0.3,1.6,2.3,14.5,18.8,0.596,0.228,0.381,3.1,8.2,5.8,22.1,2.6,0.8,11.8,20.3,7.2,3,10.2,0.19,3.8,0.3,4,10.9
Jeff Hornacek,4195000,1997,1998,UTA,26900000,0.155947955,34,UTA,NBA,SG,80,80,30.8,5,10.4,0.482,0.7,1.6,0.441,4.3,8.8,0.489,0.516,3.6,4,0.885,0.8,2.6,3.4,4.4,1.4,0.2,1.7,2.2,14.2,19.3,0.587,0.153,0.389,3.5,9.7,6.8,23.9,2.4,0.5,12,20.8,7.4,2.1,9.5,0.186,4,-0.3,3.7,8.2
Jeff Hornacek,3455000,1998,1999,UTA,30000000,0.115166667,35,UTA,NBA,SG,48,48,29.9,4.5,9.4,0.477,0.7,1.7,0.42,3.8,7.7,0.489,0.514,2.6,2.9,0.893,0.7,2.6,3.3,4,1.1,0.3,1.7,2,12.2,17.8,0.575,0.18,0.312,3,10.1,6.8,24.7,2,0.7,13.8,19.7,3.5,1.8,5.3,0.176,2.7,0.4,3.1,7.6
Jeff Malone,915000,1990,1991,UTA,11871000,0.077078595,29,UTA,NBA,SG,69,69,35.7,7.6,15,0.508,0,0.1,0.167,7.6,14.9,0.51,0.508,3.3,3.7,0.917,0.5,2.5,3,2.1,0.7,0.1,1.6,1.9,18.6,14.4,0.56,0.006,0.244,1.8,7.6,4.9,9.7,1,0.2,8.6,22.5,3.1,2,5.1,0.1,-0.1,-1.1,-1.2,0
Jeff Malone,1580000,1991,1992,UTA,12500000,0.1264,30,UTA,NBA,SG,81,81,36.1,8.5,16.7,0.511,0,0.1,0.083,8.5,16.6,0.515,0.511,3.2,3.5,0.898,0.6,2.3,2.9,2.2,0.7,0.1,1.7,1.6,20.2,15.1,0.554,0.009,0.211,2,6.8,4.5,10,1,0.1,8.7,23.9,4.5,2.1,6.6,0.108,0.5,-1.7,-1.3,-0.3
Jeff Malone,1980000,1992,1993,UTA,14000000,0.141428571,31,UTA,NBA,SG,79,59,32.4,7.5,15.3,0.494,0,0.1,0.333,7.5,15.1,0.495,0.495,3,3.5,0.852,0.4,1.8,2.2,1.6,0.5,0.1,1.6,1.5,18.1,13.7,0.538,0.007,0.23,1.4,6.1,3.9,8.2,0.8,0.1,8.6,24.4,2.4,1.2,3.6,0.068,-1.1,-2.6,-3.6,-0.2
Jeff Malone,2380000,1993,1994,UTA,15175000,0.156836903,32,TOT,NBA,SG,77,73,33.2,6.8,14,0.486,0.1,0.2,0.583,6.7,13.9,0.485,0.489,2.7,3.2,0.83,0.7,1.9,2.6,1.6,0.5,0.1,1.1,1.6,16.4,13.5,0.53,0.011,0.228,2.3,6.5,4.4,8.3,0.8,0.1,6.7,21.9,3.2,0.9,4.2,0.079,-0.6,-2.4,-3,-0.9
Jeff Malone,1930000,1994,1995,PHI,15964000,0.120897018,33,PHI,NBA,SG,19,19,34.7,7.6,14.9,0.507,0.6,1.5,0.393,7,13.5,0.52,0.526,2.7,3.1,0.864,0.6,2.3,2.9,1.5,0.8,0,1.5,1.8,18.4,15.9,0.565,0.099,0.208,1.9,7.8,4.9,8.3,1.2,0,8.6,22.9,1.1,0.2,1.3,0.094,0.3,-2.9,-2.7,-0.4
Jeff Malone,2380000,1995,1996,PHI,23000000,0.103478261,34,TOT,NBA,SG,32,3,15.9,2.4,6,0.394,0.2,0.5,0.313,2.2,5.5,0.401,0.407,0.9,1,0.906,0.3,1,1.3,0.8,0.5,0,0.7,0.8,5.8,8.8,0.449,0.083,0.166,1.8,7.4,4.5,9,1.6,0,9.6,20.1,-0.3,0.1,-0.2,-0.022,-5,-3,-8,-1
Jeff Martin,210000,1990,1991,LAC,11871000,0.017690169,24,LAC,NBA,PG,74,26,18,2.9,6.9,0.422,0.4,1.2,0.307,2.5,5.7,0.446,0.449,0.9,1.4,0.68,0.7,1.1,1.8,0.9,0.5,0.4,0.7,1.4,7.1,10,0.475,0.174,0.197,4.2,6.4,5.3,7,1.3,1.4,8.2,18.3,0.2,1.1,1.3,0.046,-2.4,-1,-3.5,3.9
Jeff McInnis,350000,1998,1999,WAS,30000000,0.011666667,24,WAS,NBA,PG,35,6,12.2,1.4,3.8,0.373,0.3,1,0.257,1.2,2.8,0.414,0.407,0.6,0.8,0.75,0.3,0.3,0.6,2.1,0.5,0,0.9,1,3.7,11,0.444,0.261,0.209,2.4,3.4,2.9,27.7,2.4,0.2,17,19,0,0.2,0.2,0.019,-1.9,-3.2,-5.1,-0.3
Jeff McInnis,523500,2000,2001,LAC,35500000,0.014746479,26,LAC,NBA,PG,81,81,35,5.3,11.5,0.463,0.6,1.8,0.361,4.7,9.7,0.482,0.491,1.6,2,0.807,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5,12.9,15.6,0.521,0.154,0.173,1.7,7,4.4,27.7,1.4,0.2,10.1,18.2,5.8,1.1,6.9,0.117,2.1,-1.8,0.3,-0.4
Jeff McInnis,590850,2001,2002,LAC,42500000,0.013902353,27,LAC,NBA,PG,81,80,37.4,5.7,13.8,0.413,0.9,2.9,0.321,4.8,11,0.437,0.446,2.3,2.7,0.836,0.6,2.1,2.6,6.2,0.8,0.1,1.8,2.5,14.6,13.8,0.486,0.209,0.195,1.7,6.2,4,27.6,1.1,0.1,10.8,20.3,4.4,0.8,5.1,0.081,1.2,-2.6,-1.5,-0.1
Jeff McInnis,3000000,2002,2003,POR,40271000,0.074495294,28,POR,NBA,PG,75,1,17.5,2.5,5.6,0.444,0.1,0.5,0.171,2.4,5.2,0.469,0.452,0.7,0.9,0.746,0.3,1,1.3,2.3,0.3,0,1,1.6,5.8,10,0.477,0.083,0.158,2,6.9,4.5,21.3,0.9,0.1,14.2,18.6,0.5,0.6,1.1,0.04,-2.5,-2.7,-5.1,-0.3
Jeff McInnis,3300000,2003,2004,POR,43840000,0.075273723,29,TOT,NBA,SG-PG,70,57,33.8,4.8,10.7,0.447,0.7,1.8,0.362,4.1,8.9,0.465,0.478,1.6,2,0.797,0.5,2,2.5,6.1,1,0.1,1.7,2.3,11.8,15.1,0.511,0.17,0.191,1.6,6.9,4.3,30.7,1.7,0.2,12.9,18.2,4.1,0.8,4.9,0.099,1.1,-2.8,-1.7,-0.1
Jeff McInnis,3600000,2004,2005,CLE,43870000,0.082060634,30,CLE,NBA,PG,76,69,34.9,5,12,0.412,1.2,3.5,0.345,3.8,8.6,0.439,0.462,1.7,2.1,0.813,0.4,1.6,2.1,5.1,0.7,0,1.5,2.3,12.8,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0,10.6,18.8,3,1.1,4.1,0.074,0.4,-3,-2.5,-0.3
Jeff McInnis,3400000,2005,2006,NJN,49500000,0.068686869,31,NJN,NBA,SG,28,1,17.4,2.3,5.1,0.441,0.1,0.6,0.188,2.1,4.5,0.472,0.451,0.7,1,0.69,0.4,1.4,1.8,1.9,0.4,0.1,1,1.3,5.3,9.2,0.478,0.112,0.203,2.6,9.5,6,18.7,1.2,0.3,15.7,17.9,-0.2,0.6,0.3,0.031,-4.3,-0.8,-5,0
Jeff Nordgaard,242000,1997,1998,MIL,26900000,0.008996283,24,MIL,NBA,PF,13,0,3.7,0.4,1.4,0.278,0,0,0,0.4,1.4,0.278,0.278,0.6,0.7,0.889,0.3,0.8,1.1,0.2,0.2,0,0.2,0.5,1.4,11.6,0.41,0,0.5,10.1,25.7,17.8,10,2.2,0,12,23.7,0,0.1,0,0.043,-5.3,-1.5,-6.8,0.8
Jeff Sanders,385000,1991,1992,MIA,12500000,0.0308,26,ATL,NBA,SF,12,0,9.8,1.7,3.8,0.444,0,0,0,1.7,3.8,0.444,0.444,0.6,0.8,0.778,0.8,1.4,2.2,0.8,0.4,0.3,0.4,1.3,3.9,13.8,0.48,0,0.2,8,15.8,11.8,10.9,2.1,1.5,9.3,19,0.1,0.1,0.2,0.086,-2.3,0,-2.3,0.9
Jeff Sanders,250000,1992,1993,ATL,14000000,0.017857143,27,ATL,NBA,PF,9,0,13.3,1.1,2.8,0.4,0,0,0,1.1,2.8,0.4,0.4,0.4,0.9,0.5,1.3,1.9,3.2,0.7,0.9,0.1,1.2,1.8,2.7,6.9,0.421,0,0.32,10.7,16.4,13.4,6.5,3.3,0.5,27.8,13.6,-0.2,0.1,-0.1,-0.02,-5.2,1.6,-3.6,-0.4
Jeff Teague,1373880,2009,2010,ATL,57700000,0.023810745,21,ATL,NBA,PG,71,3,10.1,1.3,3.2,0.396,0.1,0.5,0.219,1.2,2.7,0.426,0.412,0.6,0.7,0.837,0.1,0.9,0.9,1.7,0.5,0.2,0.7,1.2,3.2,11,0.459,0.141,0.216,0.8,10.2,5.4,25.1,2.5,1.2,16.7,19.1,-0.2,0.8,0.6,0.042,-3.5,-0.7,-4.2,0.6
Jeff Teague,1476840,2010,2011,ATL,58044000,0.025443457,22,ATL,NBA,PG,70,7,13.8,1.9,4.3,0.438,0.3,0.7,0.375,1.6,3.7,0.449,0.467,1.1,1.4,0.794,0.2,1.3,1.5,2,0.6,0.4,0.9,1.2,5.2,14.6,0.521,0.158,0.319,1.4,11.3,6.4,23.3,2.5,2,15.6,20.3,0.4,1.2,1.7,0.083,-2,0.2,-1.8,1.2
Jeff Teague,1579920,2011,2012,ATL,58044000,0.027219351,23,ATL,NBA,PG,66,66,33.1,4.8,10.2,0.476,0.8,2.3,0.342,4.1,7.9,0.514,0.514,2.1,2.8,0.757,0.3,2.1,2.4,4.9,1.6,0.6,2,2.2,12.6,15.8,0.551,0.222,0.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,3,3,6,0.131,0.7,0.4,1.2,2.8
Jeff Teague,2433077,2012,2013,ATL,58044000,0.041917804,24,ATL,NBA,PG,80,78,32.9,5.5,12.2,0.451,1.1,3.1,0.359,4.4,9.1,0.482,0.496,2.5,2.8,0.881,0.3,1.9,2.3,7.2,1.5,0.4,2.9,2.3,14.6,16.8,0.543,0.255,0.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23,3.5,2.6,6.1,0.111,0.8,-1.5,-0.7,0.5
